TableID,Frequency,Year,Quarter,Industry,IndustrYDescription,DataValue,NoteRef
39,A,2018,2018,213,Support activities for mining,111.862,39
39,A,2018,2018,22,Utilities,102.054,39
39,A,2018,2018,23,Construction,100.274,39
39,A,2018,2018,311FT,Food and beverage and tobacco products,100.951,39
39,A,2018,2018,313TT,Textile mills and textile product mills,110.972,39
39,A,2018,2018,315AL,Apparel and leather and allied products,123.185,39
39,A,2018,2018,31G,Manufacturing,98.400,39
39,A,2018,2018,31ND,Nondurable goods,98.929,39
39,A,2018,2018,321,Wood products,104.838,39
39,A,2018,2018,322,Paper products,97.472,39
39,A,2018,2018,323,Printing and related support activities,90.198,39
39,A,2018,2018,324,Petroleum and coal products,105.977,39
39,A,2018,2018,325,Chemical products,94.986,39
39,A,2018,2018,326,Plastics and rubber products,96.846,39
39,A,2018,2018,327,Nonmetallic mineral products,104.857,39
39,A,2018,2018,331,Primary metals,111.597,39
39,A,2018,2018,332,Fabricated metal products,100.145,39
39,A,2018,2018,333,Machinery,94.476,39
39,A,2018,2018,334,Computer and electronic products,91.395,39
39,A,2018,2018,335,"Electrical equipment, appliances, and components",93.336,39
39,A,2018,2018,3361MV,"Motor vehicles, bodies and trailers, and parts",102.767,39
39,A,2018,2018,3364OT,Other transportation equipment,90.058,39
39,A,2018,2018,337,Furniture and related products,91.956,39
39,A,2018,2018,339,Miscellaneous manufacturing,103.218,39
39,A,2018,2018,33DG,Durable goods,97.945,39
39,A,2018,2018,42,Wholesale trade,105.692,39
39,A,2018,2018,441,Motor vehicle and parts dealers,103.840,39
39,A,2018,2018,445,Food and beverage stores,99.420,39
39,A,2018,2018,44RT,Retail trade,104.150,39
39,A,2018,2018,452,General merchandise stores,104.381,39
39,A,2018,2018,481,Air transportation,105.614,39
39,A,2018,2018,482,Rail transportation,104.367,39
39,A,2018,2018,483,Water transportation,104.757,39
39,A,2018,2018,484,Truck transportation,109.395,39
39,A,2018,2018,485,Transit and ground passenger transportation,134.987,39
39,A,2018,2018,486,Pipeline transportation,179.842,39
39,A,2018,2018,487OS,Other transportation and support activities,102.410,39
39,A,2018,2018,48TW,Transportation and warehousing,107.473,39
39,A,2018,2018,493,Warehousing and storage,93.525,39
39,A,2018,2018,4A0,Other retail,105.133,39
39,A,2018,2018,51,Information,107.990,39
39,A,2018,2018,511,"Publishing industries, except internet (includes software)",102.225,39
39,A,2018,2018,512,Motion picture and sound recording industries,126.348,39
39,A,2018,2018,513,Broadcasting and telecommunications,98.943,39
39,A,2018,2018,514,"Data processing, internet publishing, and other information services",130.454,39
39,A,2018,2018,52,Finance and insurance,101.296,39
39,A,2018,2018,521CI,"Federal Reserve banks, credit intermediation, and related activities",100.448,39
39,A,2018,2018,523,"Securities, commodity contracts, and investments",104.069,39
39,A,2018,2018,524,Insurance carriers and related activities,103.014,39
39,A,2018,2018,525,"Funds, trusts, and other financial vehicles",93.247,39
39,A,2018,2018,53,Real estate and rental and leasing,98.837,39
39,A,2018,2018,531,Real estate,97.607,39
39,A,2018,2018,532RL,Rental and leasing services and lessors of intangible assets,108.787,39
39,A,2018,2018,54,"Professional, scientific, and technical services",101.687,39
39,A,2018,2018,5411,Legal services,91.299,39
39,A,2018,2018,5412OP,"Miscellaneous professional, scientific, and technical services",103.060,39
39,A,2018,2018,5415,Computer systems design and related services,104.105,39
39,A,2018,2018,55,Management of companies and enterprises,103.643,39
39,A,2018,2018,56,Administrative and waste management services,108.447,39
39,A,2018,2018,561,Administrative and support services,109.113,39
39,A,2018,2018,562,Waste management and remediation services,103.418,39
39,A,2018,2018,6,"Educational services, health care, and social assistance",99.438,39
39,A,2018,2018,61,Educational services,100.111,39
39,A,2018,2018,62,Health care and social assistance,99.349,39
39,A,2018,2018,621,Ambulatory health care services,97.978,39
39,A,2018,2018,622,Hospitals,101.295,39
39,A,2018,2018,623,Nursing and residential care facilities,99.094,39
39,A,2018,2018,624,Social assistance,96.933,39
39,A,2018,2018,7,"Arts, entertainment, recreation, accommodation, and food services",105.173,39
39,A,2018,2018,71,"Arts, entertainment, and recreation",104.446,39
39,A,2018,2018,711AS,"Performing arts, spectator sports, museums, and related activities",104.307,39
39,A,2018,2018,713,"Amusements, gambling, and recreation industries",104.647,39
39,A,2018,2018,72,Accommodation and food services,105.454,39
39,A,2018,2018,721,Accommodation,101.502,39
39,A,2018,2018,722,Food services and drinking places,106.871,39
39,A,2018,2018,81,"Other services, except government",99.991,39
39,A,2018,2018,FIRE,"Finance, insurance, real estate, rental, and leasing",100.205,39
39,A,2018,2018,G,Government,103.858,39
39,A,2018,2018,GF,Federal,109.808,39
39,A,2018,2018,GFE,Government enterprises,101.496,39
39,A,2018,2018,GFG,General government,110.568,39
39,A,2018,2018,GFGD,National defense,111.560,39
39,A,2018,2018,GFGN,Nondefense,109.275,39
39,A,2018,2018,GSL,State and local,101.761,39
39,A,2018,2018,GSLE,Government enterprises,102.304,39
39,A,2018,2018,GSLG,General government,101.617,39
39,A,2018,2018,HS,Housing,95.622,39
39,A,2018,2018,ICT,Information-communications-technology-producing industries<sup>3</sup>,106.305,39;39.3.A
39,A,2018,2018,II,All industries,103.084,39
39,A,2018,2018,ORE,Other real estate,98.298,39
39,A,2018,2018,PGOOD,Private goods-producing industries<sup>1</sup>,102.669,39;39.1.A
39,A,2018,2018,PROF,Professional and business services,104.080,39
39,A,2018,2018,PSERV,Private services-producing industries<sup>2</sup>,103.049,39;39.2.A
39,A,2018,2018,PVT,Private industries,103.009,39
39,A,2019,2019,11,"Agriculture, forestry, fishing, and hunting",91.545,39
39,A,2019,2019,111CA,Farms,93.112,39
39,A,2019,2019,113FF,"Forestry, fishing, and related activities",74.766,39
39,A,2019,2019,21,Mining,141.762,39
39,A,2019,2019,211,Oil and gas extraction,163.671,39
39,A,2019,2019,212,"Mining, except oil and gas",115.874,39
39,A,2019,2019,213,Support activities for mining,127.479,39
39,A,2019,2019,22,Utilities,86.566,39
39,A,2019,2019,23,Construction,102.072,39
39,A,2019,2019,311FT,Food and beverage and tobacco products,110.732,39
39,A,2019,2019,313TT,Textile mills and textile product mills,122.780,39
39,A,2019,2019,315AL,Apparel and leather and allied products,123.015,39
39,A,2019,2019,31G,Manufacturing,101.679,39
39,A,2019,2019,31ND,Nondurable goods,106.371,39
39,A,2019,2019,321,Wood products,115.786,39
39,A,2019,2019,322,Paper products,101.980,39
39,A,2019,2019,323,Printing and related support activities,90.093,39
39,A,2019,2019,324,Petroleum and coal products,115.139,39
39,A,2019,2019,325,Chemical products,101.477,39
39,A,2019,2019,326,Plastics and rubber products,104.043,39
39,A,2019,2019,327,Nonmetallic mineral products,106.936,39
39,A,2019,2019,331,Primary metals,109.452,39
39,A,2019,2019,332,Fabricated metal products,104.618,39
39,A,2019,2019,333,Machinery,95.693,39
39,A,2019,2019,334,Computer and electronic products,91.179,39
39,A,2019,2019,335,"Electrical equipment, appliances, and components",101.346,39
39,A,2019,2019,3361MV,"Motor vehicles, bodies and trailers, and parts",116.548,39
39,A,2019,2019,3364OT,Other transportation equipment,64.088,39
39,A,2019,2019,337,Furniture and related products,89.124,39
39,A,2019,2019,339,Miscellaneous manufacturing,103.717,39
39,A,2019,2019,33DG,Durable goods,97.641,39
39,A,2019,2019,42,Wholesale trade,102.701,39
39,A,2019,2019,441,Motor vehicle and parts dealers,93.984,39
39,A,2019,2019,445,Food and beverage stores,106.088,39
39,A,2019,2019,44RT,Retail trade,103.691,39
39,A,2019,2019,452,General merchandise stores,99.141,39
39,A,2019,2019,481,Air transportation,115.533,39
39,A,2019,2019,482,Rail transportation,104.242,39
39,A,2019,2019,483,Water transportation,112.658,39
39,A,2019,2019,484,Truck transportation,112.425,39
39,A,2019,2019,485,Transit and ground passenger transportation,155.417,39
39,A,2019,2019,486,Pipeline transportation,393.590,39
39,A,2019,2019,487OS,Other transportation and support activities,102.404,39
39,A,2019,2019,48TW,Transportation and warehousing,114.501,39
39,A,2019,2019,493,Warehousing and storage,95.167,39
39,A,2019,2019,4A0,Other retail,107.022,39
39,A,2019,2019,51,Information,104.687,39
39,A,2019,2019,511,"Publishing industries, except internet (includes software)",92.892,39
39,A,2019,2019,512,Motion picture and sound recording industries,143.145,39
39,A,2019,2019,513,Broadcasting and telecommunications,93.097,39
39,A,2019,2019,514,"Data processing, internet publishing, and other information services",132.195,39
39,A,2019,2019,52,Finance and insurance,99.534,39
39,A,2019,2019,521CI,"Federal Reserve banks, credit intermediation, and related activities",88.761,39
39,A,2019,2019,523,"Securities, commodity contracts, and investments",117.833,39
39,A,2019,2019,524,Insurance carriers and related activities,101.380,39
39,A,2019,2019,525,"Funds, trusts, and other financial vehicles",90.205,39
39,A,2019,2019,53,Real estate and rental and leasing,106.809,39
39,A,2019,2019,531,Real estate,106.041,39
39,A,2019,2019,532RL,Rental and leasing services and lessors of intangible assets,112.994,39
39,A,2019,2019,54,"Professional, scientific, and technical services",105.321,39
39,A,2019,2019,5411,Legal services,88.945,39
39,A,2019,2019,5412OP,"Miscellaneous professional, scientific, and technical services",111.003,39
39,A,2019,2019,5415,Computer systems design and related services,97.795,39
39,A,2019,2019,55,Management of companies and enterprises,108.565,39
39,A,2019,2019,56,Administrative and waste management services,117.467,39
39,A,2019,2019,561,Administrative and support services,118.977,39
39,A,2019,2019,562,Waste management and remediation services,106.138,39
39,A,2019,2019,6,"Educational services, health care, and social assistance",104.539,39
39,A,2019,2019,61,Educational services,101.684,39
39,A,2019,2019,62,Health care and social assistance,104.914,39
39,A,2019,2019,621,Ambulatory health care services,99.847,39
39,A,2019,2019,622,Hospitals,112.709,39
39,A,2019,2019,623,Nursing and residential care facilities,102.982,39
39,A,2019,2019,624,Social assistance,94.467,39
39,A,2019,2019,7,"Arts, entertainment, recreation, accommodation, and food services",111.303,39
39,A,2019,2019,71,"Arts, entertainment, and recreation",114.065,39
39,A,2019,2019,711AS,"Performing arts, spectator sports, museums, and related activities",113.428,39
39,A,2019,2019,713,"Amusements, gambling, and recreation industries",114.990,39
39,A,2019,2019,72,Accommodation and food services,110.232,39
39,A,2019,2019,721,Accommodation,102.580,39
39,A,2019,2019,722,Food services and drinking places,112.978,39
39,A,2019,2019,81,"Other services, except government",103.137,39
39,A,2019,2019,FIRE,"Finance, insurance, real estate, rental, and leasing",102.776,39
39,A,2019,2019,G,Government,115.186,39
39,A,2019,2019,GF,Federal,121.834,39
39,A,2019,2019,GFE,Government enterprises,108.586,39
39,A,2019,2019,GFG,General government,123.048,39
39,A,2019,2019,GFGD,National defense,133.324,39
39,A,2019,2019,GFGN,Nondefense,109.635,39
39,A,2019,2019,GSL,State and local,112.843,39
39,A,2019,2019,GSLE,Government enterprises,108.136,39
39,A,2019,2019,GSLG,General government,114.099,39
39,A,2019,2019,HS,Housing,96.697,39
39,A,2019,2019,ICT,Information-communications-technology-producing industries<sup>3</sup>,101.458,39;39.3.A
39,A,2019,2019,II,All industries,106.112,39
39,A,2019,2019,ORE,Other real estate,109.338,39
39,A,2019,2019,PGOOD,Private goods-producing industries<sup>1</sup>,105.438,39;39.1.A
39,A,2019,2019,PROF,Professional and business services,109.577,39
39,A,2019,2019,PSERV,Private services-producing industries<sup>2</sup>,105.203,39;39.2.A
39,A,2019,2019,PVT,Private industries,105.228,39
39,A,2020,2020,11,"Agriculture, forestry, fishing, and hunting",99.339,39
39,A,2020,2020,111CA,Farms,101.770,39
39,A,2020,2020,113FF,"Forestry, fishing, and related activities",73.064,39
39,A,2020,2020,21,Mining,94.631,39
39,A,2020,2020,211,Oil and gas extraction,117.903,39
39,A,2020,2020,212,"Mining, except oil and gas",84.765,39
39,A,2020,2020,213,Support activities for mining,69.720,39
39,A,2020,2020,22,Utilities,64.778,39
39,A,2020,2020,23,Construction,119.423,39
39,A,2020,2020,311FT,Food and beverage and tobacco products,118.276,39
39,A,2020,2020,313TT,Textile mills and textile product mills,113.002,39
39,A,2020,2020,315AL,Apparel and leather and allied products,120.095,39
39,A,2020,2020,31G,Manufacturing,94.989,39
39,A,2020,2020,31ND,Nondurable goods,100.628,39
39,A,2020,2020,321,Wood products,114.506,39
39,A,2020,2020,322,Paper products,101.817,39
39,A,2020,2020,323,Printing and related support activities,89.804,39
39,A,2020,2020,324,Petroleum and coal products,93.616,39
39,A,2020,2020,325,Chemical products,86.704,39
39,A,2020,2020,326,Plastics and rubber products,98.390,39
39,A,2020,2020,327,Nonmetallic mineral products,104.508,39
39,A,2020,2020,331,Primary metals,95.131,39
39,A,2020,2020,332,Fabricated metal products,95.893,39
39,A,2020,2020,333,Machinery,90.034,39
39,A,2020,2020,334,Computer and electronic products,81.636,39
39,A,2020,2020,335,"Electrical equipment, appliances, and components",98.126,39
39,A,2020,2020,3361MV,"Motor vehicles, bodies and trailers, and parts",112.688,39
39,A,2020,2020,3364OT,Other transportation equipment,53.863,39
39,A,2020,2020,337,Furniture and related products,78.034,39
39,A,2020,2020,339,Miscellaneous manufacturing,94.160,39
39,A,2020,2020,33DG,Durable goods,90.139,39
39,A,2020,2020,42,Wholesale trade,90.216,39
39,A,2020,2020,441,Motor vehicle and parts dealers,87.349,39
39,A,2020,2020,445,Food and beverage stores,110.205,39
39,A,2020,2020,44RT,Retail trade,106.342,39
39,A,2020,2020,452,General merchandise stores,95.514,39
39,A,2020,2020,481,Air transportation,62.985,39
39,A,2020,2020,482,Rail transportation,93.339,39
39,A,2020,2020,483,Water transportation,68.112,39
39,A,2020,2020,484,Truck transportation,117.632,39
39,A,2020,2020,485,Transit and ground passenger transportation,91.199,39
39,A,2020,2020,486,Pipeline transportation,386.039,39
39,A,2020,2020,487OS,Other transportation and support activities,111.496,39
39,A,2020,2020,48TW,Transportation and warehousing,99.482,39
39,A,2020,2020,493,Warehousing and storage,91.720,39
39,A,2020,2020,4A0,Other retail,113.393,39
39,A,2020,2020,51,Information,106.808,39
39,A,2020,2020,511,"Publishing industries, except internet (includes software)",94.455,39
39,A,2020,2020,512,Motion picture and sound recording industries,129.186,39
39,A,2020,2020,513,Broadcasting and telecommunications,95.571,39
39,A,2020,2020,514,"Data processing, internet publishing, and other information services",140.201,39
39,A,2020,2020,52,Finance and insurance,102.495,39
39,A,2020,2020,521CI,"Federal Reserve banks, credit intermediation, and related activities",86.376,39
39,A,2020,2020,523,"Securities, commodity contracts, and investments",118.088,39
39,A,2020,2020,524,Insurance carriers and related activities,111.055,39
39,A,2020,2020,525,"Funds, trusts, and other financial vehicles",91.012,39
39,A,2020,2020,53,Real estate and rental and leasing,107.754,39
39,A,2020,2020,531,Real estate,107.281,39
39,A,2020,2020,532RL,Rental and leasing services and lessors of intangible assets,111.528,39
39,A,2020,2020,54,"Professional, scientific, and technical services",106.822,39
39,A,2020,2020,5411,Legal services,93.990,39
39,A,2020,2020,5412OP,"Miscellaneous professional, scientific, and technical services",111.622,39
39,A,2020,2020,5415,Computer systems design and related services,99.802,39
39,A,2020,2020,55,Management of companies and enterprises,110.309,39
39,A,2020,2020,56,Administrative and waste management services,106.372,39
39,A,2020,2020,561,Administrative and support services,106.446,39
39,A,2020,2020,562,Waste management and remediation services,105.696,39
39,A,2020,2020,6,"Educational services, health care, and social assistance",95.387,39
39,A,2020,2020,61,Educational services,91.602,39
39,A,2020,2020,62,Health care and social assistance,95.884,39
39,A,2020,2020,621,Ambulatory health care services,87.248,39
39,A,2020,2020,622,Hospitals,104.441,39
39,A,2020,2020,623,Nursing and residential care facilities,90.987,39
39,A,2020,2020,624,Social assistance,100.843,39
39,A,2020,2020,7,"Arts, entertainment, recreation, accommodation, and food services",91.139,39
